"SimFolder","Scenario","Procedure","Period","t1","t2","statistic","value"
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q2HighCatch",30.0691444516003
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"medAvgDiscard",-999
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q1AvgDiscard",-999
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q2AvgDiscard",-999
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"criticalP",0.223333333333333
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"cautiousP",0.22
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"healthyP",0.556666666666667
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"yearAtTargetProb",45
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"probAtTargetYear",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"targetAtYearProb",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"probGteDepMSY",0.846
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"probGteLimit",0.776666666666667
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"pObj1",0.956666666666667
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"pObj3",0.848
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"pHealthy",0.893333333333333
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"t1Trend",68
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"trendPeriod",10
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"avgExpSlope",-0.0520978542016154
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"trendDec",85
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"trendInc",15
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"obsPdecline",0.85
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"pDecline",0.43413363453398
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"pGTlrp",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"pGTtarg",0.333333333333333
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"t1AvgCatch",13.0437053958238
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"t1AvgDep",0.912125603917881
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"pObj4",-999
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"medProbGt.75B0",0.333333333333333
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q1ProbGt.75B0",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q2ProbGt.75B0",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"medProbGt.3B0",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q1ProbGt.3B0",0.196666666666667
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q2ProbGt.3B0",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"medProbGt.6B0",0.466666666666667
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q1ProbGt.6B0",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q2ProbGt.6B0",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"medProbGtLTA",0.766666666666667
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q1ProbGtLTA",0.0666666666666667
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q2ProbGtLTA",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"medProbGtrefB",0.466666666666667
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q1ProbGtrefB",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q2ProbGtrefB",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"medPropClosure",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q1PropClosure",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"Q2PropClosure",0.203333333333333
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Med",68,82,"minProbBtGt.3B0",0.62
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medAvgDep",0.568131428459685
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1AvgDep",0.164215577181378
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2AvgDep",1.89438328908209
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medFinalDep",0.290480582178263
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1FinalDep",0.0979492530789433
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2FinalDep",1.14338018343642
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medLowDep",0.217056688491432
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1LowDep",0.0733223188707105
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2LowDep",0.690072448022633
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medAAV",32.0477557701034
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1AAV",17.5530695100341
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2AAV",54.6033611508411
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medAvgCatch",12.9676638041254
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1AvgCatch",5.91679764022244
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2AvgCatch",25.1019063451253
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medLowCatch",4.09332892896047
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1LowCatch",0.135156409509966
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2LowCatch",9.13610613135549
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medHighCatch",27.4377459771499
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1HighCatch",16.6713948266319
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2HighCatch",30.0691444516003
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medAvgDiscard",-999
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1AvgDiscard",-999
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2AvgDiscard",-999
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"criticalP",0.2785
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"cautiousP",0.2295
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"healthyP",0.492
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"yearAtTargetProb",45
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"probAtTargetYear",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"targetAtYearProb",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"probGteDepMSY",0.802
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"probGteLimit",0.7215
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"pObj1",0.9585
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"pObj3",0.804
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"pHealthy",0.8665
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"t1Trend",68
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"trendPeriod",10
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"avgExpSlope",-0.0502950191385635
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"trendDec",93
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"trendInc",7
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"obsPdecline",0.93
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"pDecline",0.43413363453398
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"pGTlrp",0.85
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"pGTtarg",0.275
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"t1AvgCatch",13.0437053958238
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"t1AvgDep",0.912125603917881
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"pObj4",-999
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medProbGt.75B0",0.275
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1ProbGt.75B0",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2ProbGt.75B0",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medProbGt.3B0",0.85
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1ProbGt.3B0",0.1475
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2ProbGt.3B0",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medProbGt.6B0",0.4
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1ProbGt.6B0",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2ProbGt.6B0",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medProbGtLTA",0.65
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1ProbGtLTA",0.05
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2ProbGtLTA",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medProbGtrefB",0.4
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1ProbGtrefB",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2ProbGtrefB",1
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"medPropClosure",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q1PropClosure",0
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"Q2PropClosure",0.1525
"sim0506201811270113","SOG_DIM","minE21.2_HR.1_cap30","Long",68,87,"minProbBtGt.3B0",0.49
"sim050620181127283","SOG_DDM","minE21.2_HR.1_cap30","Short",68,77,"medAvgDep",0.740168180028904
