m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017
0.349461,0.297322,0.255882,0.226965,0.210049,0.204027,0.207891,0.220683,0.241188,0.268497,0.301982,0.341245,0.386277,0.437828,0.497523,0.566236,0.642768,0.722445,0.795602,0.846836,0.858397,0.822135,0.74478,0.644599,0.543198,0.458298,0.40021,0.370549,0.367926,0.391236,0.439299,0.507078,0.580763,0.64211,0.674901,0.672173,0.64,0.594896,0.555888,0.534076,0.533947,0.556294,0.598519,0.652077,0.700472,0.727455,0.72368,0.690497,0.639369,0.587441,0.551254,0.539261,0.554466,0.596808,0.661638,0.734277,0.786752,0.793178,0.744351,0.652955,0.545773,0.449773,0.381819,0.344853,0.336553,0.35444,0.395575
0.526732,0.497427,0.466503,0.430388,0.389515,0.347145,0.30787,0.276391,0.256594,0.250284,0.258559,0.282937,0.325433,0.387347,0.466939,0.559047,0.654442,0.740348,0.803069,0.832017,0.823301,0.780877,0.714978,0.638727,0.564698,0.502921,0.460044,0.438182,0.437218,0.456312,0.493595,0.544186,0.598225,0.644414,0.673152,0.679512,0.665164,0.638033,0.609057,0.586007,0.572904,0.571049,0.579595,0.59547,0.613515,0.629079,0.638958,0.641782,0.638267,0.631184,0.624548,0.62114,0.622037,0.626704,0.632959,0.636845,0.633297,0.619186,0.594311,0.561233,0.524544,0.489913,0.462751,0.44587,0.439924,0.444086,0.456061
0.336551,0.358242,0.375858,0.380742,0.36935,0.344575,0.314345,0.288698,0.276975,0.285017,0.318166,0.383837,0.491074,0.64401,0.828186,1.00779,1.13497,1.17263,1.11673,0.998211,0.861632,0.73706,0.637615,0.566002,0.520171,0.496527,0.491387,0.502036,0.526299,0.561669,0.604304,0.647949,0.683954,0.704844,0.706812,0.690892,0.662744,0.631295,0.606168,0.593238,0.594889,0.61095,0.638594,0.671236,0.698368,0.71077,0.703536,0.677383,0.638334,0.595945,0.560212,0.536998,0.528637,0.535313,0.555432,0.584981,0.617016,0.644199,0.660144,0.660515,0.643997,0.612598,0.57075,0.523046,0.47338,0.424737,0.379175
0.585607,0.427758,0.314831,0.236941,0.184932,0.151721,0.132532,0.124782,0.127939,0.143292,0.174362,0.227325,0.310498,0.430772,0.585321,0.756128,0.910286,1.01089,1.03506,0.986262,0.889766,0.773924,0.66034,0.56184,0.484157,0.42881,0.395418,0.382516,0.388706,0.412892,0.453367,0.505713,0.560903,0.608356,0.638995,0.648208,0.637736,0.615369,0.591845,0.574808,0.568233,0.573384,0.589237,0.612139,0.635796,0.654301,0.663472,0.661545,0.649538,0.631083,0.611308,0.594241,0.582409,0.577151,0.578864,0.587107,0.60061,0.6174,0.634661,0.648573,0.654331,0.64651,0.620508,0.575828,0.516552,0.44982,0.383543
0.474731,0.441568,0.409845,0.378895,0.349535,0.323536,0.303243,0.291518,0.291682,0.306557,0.339067,0.392531,0.469622,0.569123,0.681412,0.789805,0.874454,0.918959,0.91721,0.876119,0.811475,0.738069,0.666296,0.602244,0.548714,0.506371,0.474724,0.452966,0.440271,0.435872,0.439047,0.449033,0.464958,0.485963,0.511145,0.539438,0.56952,0.599751,0.628196,0.652882,0.671996,0.684053,0.688058,0.683621,0.671102,0.651939,0.628533,0.603956,0.581689,0.565498,0.559044,0.564215,0.581029,0.607492,0.638812,0.666284,0.678183,0.666885,0.632374,0.581977,0.527501,0.481825,0.456056,0.456155,0.485996,0.549528,0.649457
0.718529,0.615586,0.524676,0.442477,0.369925,0.309438,0.263313,0.233451,0.221738,0.229775,0.261093,0.322743,0.424953,0.576005,0.769861,0.979334,1.15811,1.25826,1.25612,1.16601,1.02816,0.879736,0.744309,0.632969,0.54865,0.490322,0.455722,0.442379,0.448257,0.471602,0.509959,0.558367,0.608048,0.649556,0.675432,0.682429,0.672768,0.65377,0.635264,0.624124,0.623723,0.634646,0.654796,0.67878,0.698165,0.706103,0.699517,0.67975,0.652203,0.62521,0.607804,0.605112,0.618491,0.645951,0.681128,0.711322,0.718834,0.693059,0.636359,0.562333,0.489294,0.434223,0.410068,0.424384,0.486746,0.614451,0.832596
0.82345,0.642703,0.501639,0.392635,0.310307,0.250363,0.209354,0.184953,0.176252,0.183416,0.208698,0.257126,0.335969,0.451,0.59806,0.758524,0.90026,0.988579,1.00352,0.950787,0.856204,0.746859,0.642398,0.554006,0.486531,0.441406,0.41883,0.418311,0.439601,0.482605,0.545782,0.622735,0.699166,0.758023,0.785726,0.777738,0.740773,0.690191,0.643403,0.610918,0.597054,0.602428,0.624847,0.658453,0.693099,0.719037,0.729513,0.722363,0.700664,0.671986,0.645785,0.628272,0.62217,0.627561,0.642077,0.660413,0.674602,0.678107,0.667678,0.643936,0.611081,0.57583,0.545406,0.524038,0.513159,0.51222,0.518904
0.770951,0.656923,0.559916,0.478467,0.411955,0.360085,0.322812,0.300651,0.294949,0.307306,0.340372,0.398255,0.485632,0.604444,0.74828,0.901075,1.03823,1.13247,1.16372,1.12759,1.03665,0.912782,0.779085,0.654147,0.549772,0.471854,0.422251,0.399441,0.401382,0.426694,0.473673,0.537182,0.605284,0.663148,0.697769,0.702938,0.682184,0.647674,0.614857,0.593708,0.588676,0.600506,0.626661,0.660188,0.689341,0.703628,0.697379,0.671342,0.632357,0.591261,0.559342,0.543061,0.544949,0.565119,0.601194,0.646652,0.68958,0.717257,0.719805,0.693156,0.640477,0.570911,0.495664,0.422908,0.357128,0.300052,0.251674
0.726294,0.656047,0.588179,0.518476,0.448819,0.384239,0.330345,0.292016,0.273033,0.275213,0.300948,0.354701,0.441991,0.563936,0.707383,0.844344,0.939618,0.966875,0.923618,0.83239,0.72601,0.627378,0.547215,0.488411,0.450041,0.429815,0.425294,0.434719,0.456767,0.489925,0.531642,0.577289,0.619831,0.652457,0.670589,0.673212,0.663346,0.647531,0.633909,0.628049,0.632539,0.647459,0.670272,0.695119,0.71317,0.717457,0.705213,0.678467,0.643419,0.608973,0.584337,0.574749,0.582004,0.605323,0.640821,0.679746,0.708126,0.713747,0.690897,0.64229,0.577776,0.510517,0.452055,0.40738,0.376765,0.358078,0.347722
0.542742,0.546855,0.538672,0.502033,0.436537,0.355849,0.278412,0.2181,0.180674,0.164946,0.169572,0.196658,0.252702,0.34647,0.481158,0.647325,0.817377,0.950711,1.01267,0.99484,0.917475,0.809698,0.696506,0.594343,0.511622,0.451445,0.414175,0.398525,0.403052,0.426594,0.467419,0.521072,0.578377,0.628598,0.662523,0.675467,0.669241,0.651968,0.634973,0.626142,0.629221,0.644604,0.669282,0.695892,0.713126,0.712374,0.691045,0.653152,0.607855,0.566952,0.541754,0.538266,0.558718,0.602677,0.665275,0.732659,0.779989,0.785287,0.741417,0.659792,0.563836,0.477818,0.418258,0.389609,0.391598,0.423832,0.485174
0.392421,0.357223,0.324583,0.294122,0.266685,0.243795,0.227367,0.219817,0.224293,0.244134,0.283783,0.34932,0.447221,0.579317,0.734,0.885215,0.998782,1.04656,1.02102,0.939081,0.830934,0.721305,0.624632,0.54716,0.490224,0.452937,0.433821,0.431384,0.444278,0.47092,0.508522,0.551594,0.591275,0.618994,0.629304,0.621653,0.600712,0.575199,0.555095,0.546698,0.552762,0.57341,0.605903,0.643237,0.67382,0.68752,0.679446,0.651495,0.611655,0.571601,0.543077,0.532621,0.542785,0.573606,0.621952,0.678731,0.727037,0.7496,0.735544,0.684828,0.608184,0.522216,0.442057,0.374819,0.321518,0.280143,0.247467
0.437556,0.408322,0.379838,0.351073,0.322826,0.297077,0.276466,0.264134,0.263636,0.278021,0.310679,0.365888,0.447917,0.557499,0.686092,0.815793,0.922606,0.984196,0.989415,0.943455,0.864114,0.770504,0.677643,0.595305,0.528811,0.480638,0.451741,0.441739,0.449771,0.474691,0.514234,0.563218,0.612251,0.651317,0.672786,0.673808,0.657454,0.631972,0.607811,0.592023,0.587973,0.596295,0.615139,0.639591,0.661723,0.674628,0.674391,0.660898,0.637857,0.611988,0.591072,0.58007,0.581104,0.594125,0.616874,0.64414,0.667617,0.67931,0.673541,0.648203,0.605253,0.550051,0.489422,0.428841,0.37186,0.320401,0.275185
0.377912,0.344826,0.316656,0.29578,0.283108,0.27883,0.282829,0.294775,0.314124,0.340583,0.374128,0.4149,0.463167,0.519323,0.583681,0.655229,0.730539,0.802779,0.861059,0.890942,0.878598,0.821089,0.728968,0.621341,0.518041,0.433955,0.376931,0.34727,0.342933,0.36235,0.403982,0.462954,0.526896,0.579981,0.608499,0.606857,0.580609,0.544261,0.514683,0.502022,0.510882,0.542768,0.595946,0.662249,0.724174,0.762959,0.766319,0.733785,0.676965,0.614573,0.564702,0.536376,0.532221,0.55165,0.590969,0.640593,0.683036,0.701388,0.686363,0.640143,0.575162,0.508599,0.455404,0.421855,0.408685,0.41419,0.434638
0.405791,0.410282,0.413144,0.411985,0.405969,0.395884,0.383962,0.373591,0.368688,0.372191,0.386187,0.412317,0.451788,0.504858,0.570003,0.643917,0.720962,0.79273,0.848369,0.876035,0.866351,0.818541,0.741464,0.650074,0.560238,0.484865,0.432002,0.403403,0.398136,0.414849,0.451564,0.503271,0.559273,0.606973,0.6357,0.640488,0.624325,0.59737,0.572738,0.559071,0.560399,0.57752,0.608131,0.64552,0.678087,0.695321,0.691526,0.667563,0.630541,0.591678,0.562646,0.549929,0.555686,0.579066,0.61562,0.655069,0.680906,0.679624,0.646915,0.589252,0.520681,0.457153,0.411179,0.38741,0.386369,0.407264,0.447678
0.310835,0.249387,0.202576,0.170084,0.149786,0.139563,0.137942,0.144132,0.157874,0.179598,0.21025,0.251006,0.302874,0.366139,0.439665,0.520354,0.602794,0.679363,0.74105,0.778998,0.786878,0.764234,0.71699,0.655455,0.591353,0.53544,0.495833,0.475857,0.475997,0.495343,0.531229,0.577226,0.621673,0.652772,0.662641,0.650051,0.62102,0.586937,0.560495,0.549354,0.556804,0.583254,0.625917,0.676621,0.720577,0.743641,0.737813,0.704194,0.652495,0.597429,0.553327,0.527669,0.522906,0.538849,0.572916,0.618294,0.662254,0.6908,0.692663,0.662903,0.604819,0.528576,0.446684,0.368404,0.298876,0.24005,0.191843
0.514256,0.419173,0.346436,0.296874,0.26758,0.255263,0.25728,0.2713,0.294581,0.324685,0.359378,0.396591,0.434758,0.473388,0.513267,0.55494,0.597966,0.640495,0.678849,0.707277,0.71895,0.710066,0.681578,0.638854,0.59012,0.544554,0.510236,0.491217,0.488645,0.501974,0.528918,0.564252,0.599093,0.624905,0.636055,0.63139,0.614737,0.594063,0.579012,0.575945,0.587899,0.615322,0.655679,0.701848,0.741558,0.763493,0.761385,0.736034,0.695045,0.650506,0.614979,0.595557,0.594748,0.612056,0.643884,0.681872,0.712142,0.721278,0.700797,0.649967,0.576013,0.491162,0.40761,0.332671,0.269151,0.217063,0.175033
0.4697,0.377872,0.306544,0.254482,0.218747,0.196409,0.185289,0.184183,0.192899,0.212259,0.244029,0.290707,0.354913,0.437995,0.537929,0.648404,0.75841,0.85327,0.917686,0.940031,0.916385,0.852796,0.763135,0.66423,0.57119,0.49498,0.441831,0.412704,0.406466,0.421838,0.45727,0.508995,0.568706,0.626047,0.670878,0.696042,0.699973,0.687611,0.668207,0.649342,0.635597,0.629,0.629444,0.634809,0.641382,0.646056,0.646968,0.643609,0.636857,0.628903,0.622715,0.620361,0.622726,0.629579,0.63954,0.649936,0.656945,0.6568,0.646366,0.623548,0.587655,0.539581,0.481848,0.41856,0.354506,0.294085,0.240558
0.301589,0.307278,0.311177,0.310653,0.305033,0.29567,0.285639,0.279329,0.281829,0.297259,0.329363,0.382039,0.458498,0.558038,0.671295,0.781529,0.868526,0.9154,0.91575,0.87658,0.814072,0.743427,0.675372,0.616276,0.569261,0.535428,0.514802,0.506802,0.510492,0.52453,0.546818,0.573921,0.600924,0.623318,0.638006,0.64388,0.642132,0.636205,0.630877,0.629629,0.63417,0.644563,0.659157,0.67433,0.684904,0.687047,0.679402,0.663283,0.642405,0.622334,0.609222,0.606716,0.615834,0.635201,0.660575,0.683882,0.69386,0.682182,0.6467,0.591894,0.527012,0.462868,0.408307,0.366739,0.337841,0.319439,0.308257
0.433095,0.396273,0.36277,0.332898,0.307181,0.286284,0.271004,0.262387,0.261764,0.27037,0.289522,0.320771,0.365708,0.425263,0.498604,0.58282,0.672238,0.758023,0.828705,0.871947,0.87801,0.845115,0.780675,0.698459,0.61397,0.540699,0.487856,0.458356,0.451936,0.467347,0.502292,0.551353,0.603905,0.648121,0.674398,0.678445,0.663066,0.637513,0.613857,0.600097,0.599823,0.613322,0.637637,0.665546,0.685693,0.688867,0.671373,0.63599,0.590872,0.547087,0.515292,0.501076,0.506312,0.530638,0.571002,0.619329,0.661131,0.682449,0.675402,0.641232,0.589708,0.535298,0.491682,0.465587,0.458792,0.470515,0.49761
0.383823,0.293197,0.227544,0.184227,0.158547,0.146633,0.146204,0.156438,0.177644,0.211376,0.260119,0.326627,0.412752,0.517512,0.634837,0.753136,0.856637,0.928879,0.95757,0.938691,0.877874,0.788483,0.687088,0.588872,0.504965,0.442277,0.404417,0.391598,0.403274,0.439217,0.498128,0.573522,0.649406,0.706139,0.728301,0.711885,0.666511,0.611103,0.565342,0.539852,0.538462,0.561536,0.606237,0.663628,0.716209,0.746266,0.743109,0.707518,0.651371,0.592736,0.54882,0.528177,0.533593,0.565032,0.619114,0.685111,0.741722,0.767209,0.749325,0.69119,0.609498,0.526337,0.459641,0.415907,0.394868,0.393675,0.407667
0.474649,0.414666,0.360711,0.311093,0.26657,0.228895,0.199927,0.181472,0.17548,0.183714,0.20917,0.257147,0.334964,0.448427,0.593653,0.752859,0.895255,0.98733,1.00928,0.965736,0.880893,0.780329,0.68278,0.599207,0.534681,0.490965,0.468426,0.466476,0.484223,0.52021,0.570932,0.628176,0.67765,0.705383,0.70339,0.672916,0.623949,0.571449,0.529877,0.506866,0.50516,0.525082,0.564782,0.6182,0.673064,0.715954,0.736501,0.730826,0.703129,0.664356,0.62781,0.602077,0.591082,0.595696,0.614369,0.64261,0.672583,0.696088,0.706085,0.697906,0.670308,0.625742,0.569372,0.506856,0.443255,0.382544,0.327437
0.555485,0.420107,0.322529,0.257714,0.218064,0.197294,0.191258,0.19755,0.214865,0.243075,0.282787,0.334789,0.399506,0.476388,0.563235,0.655461,0.745703,0.824093,0.879434,0.901299,0.883362,0.828139,0.746668,0.654411,0.566479,0.494667,0.446295,0.423061,0.424404,0.449479,0.496572,0.560042,0.626991,0.681835,0.711485,0.710446,0.683446,0.643772,0.607468,0.584566,0.579432,0.592874,0.622632,0.66209,0.699483,0.723547,0.727108,0.709164,0.675213,0.635581,0.601822,0.581071,0.576507,0.588834,0.616653,0.655615,0.697481,0.732314,0.749905,0.741618,0.702741,0.634289,0.54338,0.441912,0.342665,0.255502,0.185522
0.663661,0.56819,0.488011,0.423217,0.373039,0.336439,0.312589,0.301272,0.303096,0.319124,0.350985,0.400706,0.469793,0.557097,0.656143,0.755783,0.841845,0.900378,0.921961,0.904998,0.855904,0.785577,0.706085,0.628234,0.560338,0.508259,0.475788,0.46394,0.472347,0.499864,0.543602,0.596493,0.645656,0.677995,0.685066,0.66629,0.6293,0.587284,0.55415,0.537921,0.541927,0.566773,0.610288,0.665315,0.717942,0.753733,0.762778,0.743205,0.701969,0.652357,0.6088,0.579704,0.56829,0.574679,0.596489,0.627914,0.658988,0.679212,0.679924,0.656326,0.608927,0.543352,0.468178,0.391544,0.319634,0.256292,0.203219
0.705903,0.542464,0.418923,0.328464,0.264331,0.220853,0.193912,0.181205,0.182365,0.198656,0.233473,0.292638,0.383505,0.510906,0.669042,0.837628,0.983641,1.07219,1.08286,1.02028,0.909606,0.779677,0.653198,0.543985,0.458235,0.397464,0.361054,0.347128,0.354205,0.381679,0.428822,0.492127,0.56228,0.626781,0.673414,0.694493,0.690227,0.669077,0.643951,0.624309,0.615103,0.617851,0.631171,0.650478,0.668211,0.677877,0.6758,0.66176,0.638992,0.6135,0.59232,0.579984,0.578444,0.587668,0.605675,0.628011,0.647751,0.658435,0.655579,0.637503,0.605642,0.564095,0.518184,0.472027,0.428148,0.387786,0.351259
0.478559,0.388471,0.317408,0.264229,0.22652,0.201859,0.188473,0.185589,0.19361,0.214012,0.249445,0.303572,0.380062,0.479884,0.597172,0.718539,0.824868,0.896576,0.920948,0.897418,0.836923,0.754978,0.666555,0.583386,0.51325,0.460743,0.428298,0.416098,0.423486,0.449511,0.492033,0.545409,0.59863,0.63968,0.659638,0.65594,0.633613,0.603779,0.579529,0.56912,0.576285,0.601641,0.642469,0.690738,0.732174,0.75351,0.747628,0.716088,0.668511,0.619302,0.582736,0.566423,0.573001,0.602117,0.649835,0.705551,0.75023,0.765798,0.742996,0.685327,0.607185,0.52737,0.461409,0.41516,0.388349,0.378063,0.379693
0.550604,0.452742,0.374893,0.316566,0.275438,0.24896,0.235167,0.233023,0.242546,0.2647,0.301292,0.354579,0.426246,0.515316,0.615539,0.715756,0.801613,0.859055,0.878828,0.859781,0.808881,0.737526,0.65804,0.581168,0.514899,0.464638,0.433742,0.423025,0.432213,0.460568,0.505952,0.562322,0.617703,0.658991,0.676596,0.668086,0.639368,0.602702,0.572,0.555838,0.558105,0.579823,0.619332,0.67062,0.72193,0.760834,0.777975,0.769873,0.740191,0.698595,0.657002,0.623401,0.60166,0.592868,0.596147,0.608723,0.625896,0.642349,0.652469,0.650685,0.632219,0.59413,0.536657,0.464729,0.386517,0.31065,0.24382
0.504211,0.479549,0.451667,0.41577,0.372698,0.327252,0.285834,0.254607,0.238504,0.240115,0.262152,0.309228,0.387673,0.50171,0.645233,0.798872,0.931866,1.01243,1.02314,0.970231,0.878134,0.771819,0.669225,0.58059,0.510334,0.459495,0.427569,0.413222,0.415011,0.431492,0.460631,0.49857,0.538752,0.574305,0.59975,0.612403,0.613329,0.607395,0.601728,0.601529,0.609367,0.625416,0.647273,0.669358,0.683429,0.683442,0.667749,0.639419,0.605334,0.574705,0.556874,0.557136,0.577421,0.616867,0.670352,0.725232,0.760667,0.75941,0.716654,0.642166,0.555147,0.475859,0.418704,0.387894,0.382894,0.402117,0.44264
0.498073,0.452147,0.410462,0.373237,0.341333,0.315982,0.298742,0.291736,0.297872,0.320192,0.36238,0.428904,0.523726,0.646455,0.786697,0.924491,1.03425,1.09294,1.08952,1.02988,0.932974,0.820028,0.708415,0.609764,0.530462,0.473431,0.439735,0.428728,0.439432,0.470901,0.521008,0.583616,0.646133,0.694164,0.716441,0.709105,0.677459,0.634061,0.593463,0.564615,0.551239,0.553781,0.570139,0.595045,0.619851,0.636824,0.641309,0.632769,0.614978,0.595267,0.582384,0.581852,0.595868,0.62376,0.661268,0.69881,0.721726,0.71873,0.686971,0.632909,0.569477,0.511561,0.471599,0.455138,0.463963,0.49854,0.557364
0.585662,0.499896,0.423741,0.353793,0.291052,0.238016,0.19688,0.169045,0.155373,0.15613,0.172873,0.209755,0.2737,0.37194,0.504995,0.661343,0.814767,0.930417,0.980304,0.95833,0.881688,0.776105,0.664955,0.564532,0.483799,0.426656,0.394345,0.386174,0.401414,0.439713,0.499399,0.573368,0.645184,0.695428,0.709852,0.686177,0.635391,0.576691,0.528991,0.501984,0.498875,0.519844,0.562403,0.618616,0.672473,0.707262,0.712171,0.686755,0.641244,0.592529,0.557631,0.545572,0.559665,0.599877,0.661493,0.730085,0.778721,0.783041,0.734866,0.646656,0.543993,0.452665,0.389166,0.356891,0.354416,0.380423,0.433177
0.641387,0.532953,0.438395,0.352461,0.276541,0.213805,0.166327,0.134444,0.117389,0.113821,0.124023,0.151296,0.202642,0.287693,0.413249,0.576783,0.759112,0.92386,1.03031,1.05435,1.00047,0.892824,0.761769,0.633193,0.523688,0.441173,0.387666,0.361046,0.358614,0.378543,0.419034,0.475347,0.536504,0.588888,0.620644,0.626342,0.609682,0.582426,0.559385,0.55007,0.558846,0.586531,0.630083,0.680179,0.720122,0.734884,0.717744,0.67298,0.613897,0.55778,0.520092,0.508129,0.524269,0.568337,0.635767,0.711498,0.76612,0.772335,0.72119,0.627468,0.520245,0.427451,0.365778,0.338025,0.343063,0.381358,0.454162
0.384322,0.356529,0.33158,0.310764,0.295106,0.285557,0.283227,0.289714,0.307346,0.338814,0.387174,0.455494,0.545505,0.654701,0.772953,0.884003,0.968991,1.01199,1.00577,0.95458,0.871865,0.773732,0.674563,0.584973,0.511598,0.458146,0.426516,0.416606,0.427734,0.459062,0.508401,0.569325,0.628787,0.672308,0.689357,0.677607,0.644125,0.60281,0.568873,0.551182,0.553279,0.575432,0.614581,0.662124,0.702677,0.721905,0.712318,0.676093,0.6241,0.571877,0.534153,0.518291,0.526617,0.558645,0.610157,0.669258,0.714151,0.725027,0.694243,0.630073,0.552108,0.482331,0.437557,0.424517,0.446365,0.507167,0.6109
0.449802,0.37666,0.319735,0.281272,0.26012,0.254557,0.263296,0.285279,0.318975,0.362836,0.414956,0.472663,0.532525,0.590749,0.643726,0.688004,0.720602,0.739439,0.743643,0.73367,0.711264,0.679397,0.641853,0.602709,0.565937,0.535217,0.513667,0.502846,0.503054,0.513637,0.532856,0.557358,0.582059,0.602242,0.614609,0.617867,0.613044,0.603411,0.593563,0.586974,0.585582,0.589989,0.599531,0.612162,0.624672,0.634371,0.639681,0.640297,0.637255,0.632883,0.630236,0.631247,0.636347,0.644474,0.652961,0.6574,0.652351,0.634371,0.603107,0.561162,0.51328,0.465156,0.421893,0.385943,0.357595,0.335823,0.318756
0.435344,0.350347,0.285464,0.24045,0.212492,0.198755,0.197312,0.207226,0.228331,0.261376,0.307647,0.368296,0.443336,0.530222,0.622554,0.710727,0.783604,0.83114,0.84723,0.831563,0.789441,0.72939,0.66087,0.59252,0.531191,0.481843,0.447676,0.429547,0.427031,0.439083,0.463806,0.497414,0.533494,0.565535,0.588527,0.60018,0.60174,0.598033,0.596028,0.600742,0.614536,0.637251,0.665802,0.693311,0.709684,0.70762,0.685555,0.647982,0.603948,0.564743,0.541102,0.538629,0.559157,0.601594,0.659985,0.719125,0.753606,0.743487,0.686135,0.597403,0.502415,0.424138,0.376986,0.365019,0.390716,0.460188,0.582232
0.337865,0.38417,0.429278,0.459317,0.464675,0.444769,0.408444,0.369819,0.342323,0.333052,0.345679,0.383515,0.449906,0.544984,0.659587,0.776027,0.871518,0.925832,0.930445,0.89286,0.831688,0.763864,0.700687,0.648393,0.609662,0.58504,0.573948,0.575366,0.5879,0.60948,0.636838,0.664867,0.686826,0.697324,0.693916,0.677661,0.652887,0.626343,0.605447,0.59483,0.596376,0.609836,0.632734,0.659616,0.682133,0.693293,0.689627,0.67199,0.645328,0.617597,0.597566,0.590523,0.598453,0.620723,0.653623,0.688914,0.713734,0.717042,0.693725,0.646192,0.583261,0.516871,0.457709,0.410622,0.376068,0.352175,0.335722
0.355592,0.396842,0.435714,0.459397,0.459773,0.437234,0.400519,0.362808,0.336471,0.328048,0.341009,0.378592,0.44413,0.537968,0.651676,0.768646,0.86702,0.926672,0.937999,0.906652,0.849554,0.782799,0.717513,0.66002,0.613021,0.576823,0.550416,0.532676,0.522597,0.519252,0.521723,0.529009,0.539999,0.553693,0.569243,0.58593,0.603176,0.620565,0.637798,0.654417,0.669716,0.682724,0.692211,0.696715,0.694836,0.686196,0.671675,0.65328,0.633913,0.617148,0.606676,0.604636,0.611514,0.626247,0.645963,0.665477,0.677607,0.676391,0.658746,0.625077,0.579041,0.526477,0.473534,0.424151,0.380077,0.341569,0.307969
0.583142,0.512545,0.451356,0.400006,0.358685,0.327495,0.306686,0.29699,0.299841,0.316934,0.350477,0.403183,0.477416,0.572928,0.683718,0.79819,0.900386,0.97331,1.00402,0.988179,0.931369,0.846104,0.747636,0.65012,0.564332,0.497322,0.452929,0.431472,0.431951,0.453206,0.493339,0.547496,0.605692,0.656289,0.689286,0.699523,0.688794,0.665579,0.641627,0.625115,0.61999,0.626969,0.643822,0.664812,0.681018,0.685339,0.674796,0.651123,0.62023,0.590866,0.572333,0.57013,0.586448,0.620875,0.669435,0.722068,0.76172,0.772665,0.747085,0.688189,0.608633,0.525092,0.451567,0.393689,0.351322,0.321661,0.300671
0.539306,0.476093,0.420867,0.373983,0.335874,0.307034,0.288174,0.280578,0.2864,0.308132,0.348993,0.412884,0.502962,0.617795,0.746102,0.867995,0.959819,1.00247,0.989649,0.930705,0.845144,0.75133,0.662283,0.585649,0.525072,0.48187,0.456278,0.44771,0.455314,0.478025,0.513917,0.558875,0.605677,0.646618,0.675472,0.68912,0.688625,0.679269,0.668795,0.662833,0.664106,0.672747,0.686282,0.699262,0.704028,0.69546,0.672787,0.639543,0.602537,0.570464,0.551972,0.551829,0.571636,0.610331,0.662707,0.716208,0.750341,0.748274,0.705472,0.631688,0.545847,0.467821,0.411697,0.381569,0.376906,0.396173,0.43653
0.546382,0.509497,0.472386,0.432259,0.389849,0.348184,0.311293,0.283338,0.268004,0.267334,0.283035,0.317471,0.373484,0.452461,0.55089,0.6599,0.765372,0.850356,0.900149,0.907745,0.876083,0.814849,0.736794,0.654494,0.5782,0.515175,0.469756,0.442931,0.434008,0.44173,0.464257,0.498191,0.537658,0.576311,0.608478,0.630226,0.640421,0.641261,0.637457,0.633097,0.630802,0.631778,0.635879,0.641589,0.646345,0.648135,0.64598,0.639987,0.631334,0.622172,0.615163,0.612066,0.613506,0.619042,0.627125,0.634975,0.63888,0.635886,0.624439,0.604536,0.57765,0.546414,0.513917,0.482376,0.452993,0.426173,0.401729
0.559626,0.480985,0.411789,0.349905,0.295856,0.251124,0.217218,0.195582,0.187858,0.195576,0.221662,0.271558,0.352953,0.472217,0.62597,0.796305,0.950819,1.05254,1.07741,1.02721,0.926288,0.803594,0.682225,0.576535,0.493337,0.434815,0.401031,0.390704,0.402768,0.43671,0.491265,0.561212,0.634139,0.694496,0.728764,0.730736,0.704428,0.662644,0.621245,0.590458,0.574886,0.575549,0.590814,0.615976,0.643046,0.664591,0.675527,0.674094,0.662334,0.645763,0.631669,0.625044,0.628159,0.64099,0.661132,0.683227,0.69912,0.701389,0.685291,0.649776,0.597679,0.534818,0.468061,0.402804,0.342496,0.288938,0.242715
0.548013,0.489978,0.435634,0.382622,0.332128,0.287047,0.250596,0.225775,0.21531,0.221063,0.245718,0.293943,0.371932,0.483659,0.623115,0.771619,0.899947,0.978373,0.991016,0.944239,0.861205,0.765203,0.672786,0.593413,0.531288,0.487611,0.462219,0.454125,0.462016,0.484146,0.517484,0.55624,0.591266,0.614034,0.619482,0.607628,0.583678,0.556668,0.53666,0.529919,0.53928,0.565144,0.605128,0.652295,0.694256,0.719193,0.720178,0.697542,0.658796,0.616233,0.582725,0.565677,0.568034,0.589991,0.628928,0.6775,0.722195,0.748502,0.745272,0.708348,0.642168,0.557978,0.469005,0.384833,0.310637,0.248246,0.197393
